# Synthetic disentangled spectrum for the MINATO SPAN tutorial.
# Generated from PoWR GAL-OB-Vd3 models 32-40 and 22-42; see provenance.json.
# wavelength_A normalised_flux marginal_flux_error_1sigma
4005.504627 0.98333863 0.02847776
4005.538029 0.95600687 0.02751009
4005.571432 0.93048632 0.02626081
4005.604835 1.02036570 0.02533336
4005.638238 0.97280815 0.02596321
4005.671642 0.99023457 0.02674332
4005.705045 1.00248165 0.02646114
4005.738450 0.97686741 0.02901016
4005.771854 0.99720131 0.02874365
4005.805259 0.99478305 0.02889975
4005.838664 0.99263430 0.02867545
4005.872069 1.00500161 0.02792221
4005.905474 1.01697567 0.02698146
4005.938880 0.99735992 0.02571275
4005.972286 1.05352898 0.02607902
4006.005693 1.01019203 0.02530674
4006.039099 1.00230405 0.02678548
4006.072506 0.97276505 0.02540631
4006.105913 1.03188778 0.02904595
4006.139321 0.97626950 0.02396968
4006.172729 0.98227764 0.02826491
4006.206137 0.99963859 0.02779060
4006.239545 1.01006135 0.02445603
4006.272953 0.99047614 0.03023013
4006.306362 0.98919578 0.02770834
4006.339771 0.96800690 0.03030965
4006.373181 0.98915599 0.02788449
4006.406591 1.03673654 0.02753107
4006.440001 0.99087157 0.02662018
4006.473411 0.99677581 0.02896611
4006.506821 1.01283642 0.02836919
4006.540232 0.97035492 0.02608096
4006.573643 0.99094097 0.02789409
4006.607055 0.99324734 0.02894365
4006.640466 0.99841930 0.02663341
4006.673878 0.97370704 0.02619553
4006.707290 0.91855604 0.02819811
4006.740703 0.95322052 0.02854404
4006.774116 0.99464000 0.02982160
4006.807529 0.96501802 0.02670975
4006.840942 1.02128909 0.02556162
4006.874356 1.00729298 0.02654839
4006.907769 0.94236331 0.02982469
4006.941184 0.99630293 0.02715541
4006.974598 1.03634223 0.02666100
4007.008013 0.97960274 0.02621953
4007.041428 1.02734781 0.02611004
4007.074843 0.97527304 0.02899692
4007.108258 0.96251088 0.02716021
4007.141674 0.92520096 0.02788904
4007.175090 0.93860487 0.02996476
4007.208507 0.93778110 0.02879616
4007.241923 0.97265045 0.02393733
4007.275340 0.93501945 0.03022365
4007.308758 0.99425516 0.02543503
4007.342175 0.99960517 0.02746751
4007.375593 0.97619022 0.02940473
4007.409011 0.95680047 0.02589327
4007.442429 0.91493520 0.02769232
4007.475848 0.92968566 0.02487003
4007.509267 0.94544331 0.02946791
4007.542686 0.94620716 0.03151479
4007.576105 0.99476976 0.02852699
4007.609525 0.94121467 0.02673924
4007.642945 0.97866185 0.02527961
4007.676365 0.95149921 0.02737109
4007.709786 0.95578835 0.02579086
4007.743207 0.96297156 0.02673241
4007.776628 0.90589228 0.02821399
4007.810049 0.93492092 0.02661706
4007.843471 0.97644983 0.02724141
4007.876893 0.95126188 0.02941515
4007.910315 0.92974289 0.02880669
4007.943738 0.89284328 0.02707898
4007.977161 0.86808990 0.02956088
4008.010584 0.92528443 0.03157408
4008.044007 0.92512625 0.02774291
4008.077431 0.95618360 0.02647834
4008.110854 0.89720149 0.02642763
4008.144279 0.92667083 0.02719602
4008.177703 0.89584720 0.02695868
4008.211128 0.92605630 0.02930403
4008.244553 0.92508162 0.02836812
4008.277978 0.86356440 0.03094268
4008.311404 0.85209403 0.02844303
4008.344830 0.89116571 0.02854232
4008.378256 0.90943799 0.02585496
4008.411682 0.87135159 0.02735626
4008.445109 0.83409130 0.03014942
4008.478536 0.86983906 0.03126498
4008.511963 0.88727157 0.02582339
4008.545391 0.83192917 0.02757674
4008.578818 0.83895112 0.02722501
4008.612247 0.88993518 0.02410222
4008.645675 0.88558575 0.02824649
4008.679104 0.87171344 0.02725868
4008.712532 0.83728383 0.03120749
4008.745962 0.91294798 0.02774602
4008.779391 0.89219150 0.02477582
4008.812821 0.81128147 0.02788398
4008.846251 0.82713713 0.02997872
4008.879681 0.86122143 0.02623820
4008.913112 0.89650054 0.02671460
4008.946543 0.85250853 0.02831091
4008.979974 0.84481871 0.03241659
4009.013405 0.83210760 0.02839395
4009.046837 0.88672175 0.02508783
4009.080269 0.84468843 0.02974182
4009.113701 0.83661070 0.02789091
4009.147134 0.81701641 0.02920291
4009.180567 0.81786027 0.03120159
4009.214000 0.88593574 0.02644780
4009.247433 0.86970598 0.02585610
4009.280867 0.86737848 0.02675287
4009.314301 0.85793056 0.02671718
4009.347735 0.87372793 0.02481548
4009.381170 0.88154721 0.02717708
4009.414604 0.84325657 0.02568854
4009.448039 0.81828457 0.02728859
4009.481475 0.82554238 0.02693688
4009.514910 0.84757316 0.02936150
4009.548346 0.81931897 0.02963072
4009.581782 0.81230713 0.03010630
4009.615219 0.83821413 0.02609966
4009.648656 0.82241161 0.02376039
4009.682093 0.82763146 0.02821448
4009.715530 0.90517409 0.02658056
4009.748967 0.83971901 0.02708511
4009.782405 0.89623833 0.02679975
4009.815843 0.88382002 0.02875209
4009.849282 0.85708530 0.02842913
4009.882720 0.87719983 0.02671089
4009.916159 0.84235889 0.02235122
4009.949599 0.90006441 0.02923479
4009.983038 0.89215616 0.02633608
4010.016478 0.87822786 0.02622198
4010.049918 0.86737544 0.02752272
4010.083358 0.87630581 0.02422905
4010.116799 0.91262624 0.03281885
4010.150240 0.88316472 0.02798383
4010.183681 0.90544500 0.02890136
4010.217123 0.94043534 0.02712940
4010.250564 0.86878611 0.02812630
4010.284006 0.88225802 0.02937330
4010.317449 0.89699373 0.02422119
4010.350891 0.96367208 0.02660698
4010.384334 0.96935033 0.02729016
4010.417777 0.91443692 0.02921043
4010.451221 0.93654933 0.02659179
4010.484664 0.93550641 0.03040933
4010.518108 0.92536968 0.03060594
4010.551553 0.94056706 0.02944036
4010.584997 0.95615258 0.02769879
4010.618442 0.88586764 0.02629871
4010.651887 0.93692975 0.02852527
4010.685333 0.91534687 0.02511295
4010.718778 0.94257741 0.02921899
4010.752224 0.96066367 0.02883448
4010.785670 0.96725255 0.02895356
4010.819117 0.95334403 0.02903253
4010.852564 0.95924907 0.02706703
4010.886011 0.98117126 0.02712790
4010.919458 0.93859291 0.02715532
4010.952906 1.00773342 0.02789155
4010.986353 0.97937531 0.02697261
4011.019802 0.98490193 0.02709393
4011.053250 0.98105164 0.02477804
4011.086699 0.97068294 0.02844196
4011.120148 0.98408719 0.02632980
4011.153597 0.95642082 0.02490546
4011.187047 0.96812468 0.02776640
4011.220497 0.92040975 0.02645203
4011.253947 0.95713902 0.02637543
4011.287397 0.98910401 0.02875946
4011.320848 1.00548854 0.02800064
4011.354299 0.98476469 0.03007986
4011.387750 0.97826585 0.02904095
4011.421201 0.96783581 0.02908765
4011.454653 1.01302183 0.03132042
4011.488105 1.00104212 0.02539666
4011.521558 0.91511743 0.02568212
4011.555010 0.97249013 0.02627944
4011.588463 1.01410963 0.02651463
4011.621916 0.95497820 0.02596782
4011.655370 0.98270164 0.02461933
4011.688824 0.98625627 0.02804085
4011.722278 0.99349282 0.02702878
4011.755732 0.97496967 0.02749644
4011.789186 0.92941223 0.02848931
4011.822641 0.99278170 0.02880683
4011.856096 0.99599434 0.02628958
4011.889552 0.96906320 0.02899186
4011.923008 0.97675206 0.02718516
4011.956464 0.98847254 0.02995625
4011.989920 0.97499898 0.02852299
4012.023376 0.97593572 0.02704829
4012.056833 0.98796235 0.02588681
4012.090290 1.01471821 0.02427137
4012.123748 0.97675687 0.02298498
4012.157205 1.00576231 0.02920507
4012.190663 1.01802343 0.02727851
4012.224121 0.97382713 0.02514101
4012.257580 0.98187614 0.02819927
4012.291039 0.96010423 0.02591462
4012.324498 0.96236933 0.02818756
4012.357957 0.98845332 0.02655477
4012.391417 1.04535200 0.02275807
4012.424876 1.00941011 0.02863620
4012.458337 1.04026884 0.02697544
4012.491797 1.00647423 0.02641756
4012.525258 0.96862358 0.02714246
4012.558719 0.95165452 0.02818575
4012.592180 1.02200129 0.02662203
4012.625642 1.03966009 0.02904924
4012.659103 1.00034552 0.02601215
4012.692566 0.99598076 0.02685058
4012.726028 0.98100528 0.02715853
4012.759491 0.99424069 0.02822682
4012.792954 1.00054972 0.02786614
4012.826417 0.96010550 0.02634268
4012.859880 0.96368956 0.02623649
4012.893344 1.01163436 0.02621562
4012.926808 0.99453552 0.02981061
4012.960273 1.01527454 0.02806274
4012.993737 1.04855080 0.02783773
4013.027202 1.01824847 0.02484004
4013.060667 1.03105026 0.02584160
4013.094133 1.04603132 0.02424673
4013.127598 0.97470733 0.02763530
4013.161065 0.96543627 0.02911900
4013.194531 0.95859146 0.02920127
4013.227997 0.99500055 0.02506529
4013.261464 1.01256567 0.02587119
4013.294931 1.00629710 0.02871966
4013.328399 0.99559254 0.03104734
4013.361866 0.97359501 0.02744346
4013.395334 0.97623620 0.02523748
4013.428803 1.00941544 0.02751099
4013.462271 0.96105693 0.02695908
4013.495740 0.96356040 0.02572460
4013.529209 0.97530624 0.02950111
4013.562679 1.00061413 0.02811935
4013.596148 0.95648910 0.02769924
4013.629618 0.99435980 0.02898078
4013.663088 1.00856244 0.02594353
4013.696559 0.98802101 0.02983826
4013.730030 0.97262967 0.02649245
4013.763501 0.98887614 0.02703231
4013.796972 0.99266945 0.03029633
4013.830444 0.96104586 0.02699425
4013.863915 0.96994218 0.02735443
4013.897388 0.98138799 0.02635487
4013.930860 0.96850799 0.02646100
4013.964333 0.96288951 0.02778092
4013.997806 0.99766913 0.02716516
4014.031279 0.93202233 0.02941906
4014.064753 0.99179679 0.02925079
4014.098226 1.01447144 0.03041213
4014.131701 1.02597953 0.02436341
4014.165175 0.96452118 0.02684791
4014.198650 0.95232610 0.02686950
4014.232125 0.97155775 0.02600580
4014.265600 0.99116168 0.02742855
4014.299075 1.01744590 0.02474711
4014.332551 1.00378312 0.02910721
4014.366027 1.02385419 0.02902813
4014.399504 1.02762195 0.02356681
4014.432980 1.00111731 0.02691730
4014.466457 1.01354700 0.03082610
4014.499934 1.03010345 0.02757130
4014.533412 0.97888168 0.02705997
4014.566889 0.95762841 0.03215828
4014.600367 0.97179332 0.02652881
4014.633846 0.96657457 0.02481276
4014.667324 1.03719320 0.02997204
4014.700803 1.00731232 0.02604442
4014.734282 0.98586362 0.02578965
4014.767762 1.00223533 0.02783370
4014.801241 0.96178955 0.02771037
4014.834721 1.00943369 0.02763645
4014.868202 0.97044057 0.02754413
4014.901682 0.99939595 0.02864244
4014.935163 1.00268052 0.02589403
4014.968644 1.05198413 0.02572317
4015.002126 1.01961798 0.02619055
4015.035607 1.01286397 0.02512740
4015.069089 0.99317304 0.02698283
4015.102571 1.00069544 0.02966956
4015.136054 0.96742999 0.02341517
4015.169537 0.94154750 0.02923136
4015.203020 0.99736817 0.02769856
4015.236503 1.06643953 0.02772800
4015.269987 1.00653614 0.02606956
4015.303470 0.95833842 0.02642175
4015.336955 1.01108288 0.02923908
4015.370439 0.98063346 0.03035150
4015.403924 1.00137080 0.02909311
4015.437409 1.01809684 0.02786056
4015.470894 1.01829123 0.02778580
4015.504380 0.97620787 0.02521878
4015.537865 0.97240469 0.02506213
4015.571352 0.98257587 0.02503891
4015.604838 1.02718322 0.02820852
4015.638325 0.98409231 0.02877701
4015.671812 0.99741846 0.02985723
4015.705299 1.04938889 0.02960593
4015.738786 1.06682323 0.02478739
4015.772274 1.02880805 0.02824503
4015.805762 1.02985792 0.02859167
4015.839251 0.99634568 0.02374471
4015.872739 0.99773633 0.02929723
4015.906228 0.98629645 0.02555746
4015.939717 1.00879378 0.02836216
4015.973207 0.97702666 0.02853490
4016.006697 1.00534490 0.03146347
4016.040187 1.01967290 0.02539180
4016.073677 1.03557819 0.02566694
4016.107168 0.94936754 0.03090344
4016.140658 0.97089915 0.02407544
4016.174150 0.97750614 0.02701102
4016.207641 0.99729140 0.02913563
4016.241133 0.99133018 0.02903368
4016.274625 0.96074097 0.03043219
4016.308117 1.00676919 0.02309121
4016.341609 0.98168993 0.02633111
4016.375102 1.02834225 0.02817927
4016.408595 1.02312237 0.02707032
4016.442089 0.99152413 0.02679738
4016.475582 0.99196019 0.02842219
4016.509076 1.00235826 0.02728543
4016.542571 1.00505212 0.02858688
4016.576065 1.01461644 0.02786192
4016.609560 1.00502461 0.02520018
4016.643055 1.04724238 0.02444880
4016.676550 1.04771579 0.02789692
4016.710046 0.99455713 0.02677182
4016.743542 1.00763313 0.02472812
4016.777038 1.05006430 0.02660446
4016.810534 1.02036229 0.02538564
4016.844031 0.99279221 0.02516936
4016.877528 0.92875772 0.02702845
4016.911025 0.93652203 0.03123058
4016.944523 0.97033166 0.02670946
4016.978021 0.98512957 0.02907309
4017.011519 1.00806656 0.02937486
4017.045017 0.99618523 0.02732913
4017.078516 0.99782119 0.02605571
4017.112015 1.02585263 0.02525875
4017.145514 0.99616815 0.02759931
4017.179014 0.97488151 0.02758259
4017.212514 0.96497577 0.02846951
4017.246014 0.97935658 0.03009128
4017.279514 1.03480575 0.03019627
4017.313015 1.01598405 0.02683002
4017.346516 0.96598354 0.02370357
4017.380017 0.97446016 0.02762401
4017.413518 0.97799076 0.02578849
4017.447020 0.96574471 0.02983984
4017.480522 0.99815854 0.02707617
4017.514024 0.98282524 0.02927866
4017.547527 1.02430758 0.02760208
4017.581030 1.07953136 0.02556904
4017.614533 1.01622775 0.03104898
4017.648037 0.95868146 0.03123861
4017.681540 0.96571480 0.02647089
4017.715044 1.00536080 0.02894973
4017.748549 1.01219055 0.02872411
4017.782053 0.99660414 0.03157220
4017.815558 0.98959792 0.02432730
4017.849063 0.98427788 0.02714393
4017.882568 1.00864203 0.02777685
4017.916074 0.99841905 0.02680053
4017.949580 0.95297000 0.02886395
4017.983086 0.99853248 0.02576027
4018.016593 1.01234931 0.02954454
4018.050100 1.00897180 0.02828826
4018.083607 0.99075757 0.02944127
4018.117114 1.00887399 0.02741749
4018.150622 1.01534346 0.02775162
4018.184130 0.98628905 0.02750453
4018.217638 0.96306038 0.02915399
4018.251146 1.01314872 0.02834664
4018.284655 1.01560243 0.02422881
4018.318164 0.99549727 0.02441931
4018.351673 0.97852837 0.02492361
4018.385183 1.02438750 0.02603259
4018.418693 1.02643669 0.02519377
4018.452203 0.97494183 0.02684794
4018.485713 0.98965257 0.02462680
4018.519224 0.97062548 0.02820810
4018.552735 0.99710913 0.02655897
4018.586246 0.98999521 0.02861479
4018.619758 1.02071108 0.02414845
4018.653270 1.02018772 0.02644310
4018.686782 1.03107860 0.02482523
4018.720294 1.06705373 0.02532402
4018.753807 0.97674475 0.02542470
4018.787320 1.00138702 0.02935073
4018.820833 0.99416623 0.02582879
4018.854346 1.04541215 0.02807909
4018.887860 0.95566713 0.02436601
4018.921374 0.96679938 0.02506635
4018.954889 1.00284465 0.02405714
4018.988403 0.99305161 0.02700053
4019.021918 0.99180201 0.02566778
4019.055433 0.98942761 0.02808455
4019.088949 0.98614448 0.02768081
4019.122464 0.97760538 0.02590329
4019.155981 1.01190092 0.02783311
4019.189497 0.99399632 0.02937106
4019.223013 1.03757228 0.02790748
4019.256530 0.96332754 0.02411614
4019.290047 1.03226201 0.02543407
4019.323565 1.01103696 0.02806002
4019.357082 1.01214356 0.02566798
4019.390600 1.00797353 0.02563754
4019.424119 1.00317165 0.03083422
4019.457637 0.96727950 0.02695616
4019.491156 0.96040340 0.02865707
4019.524675 0.95283730 0.02943469
4019.558194 0.98033919 0.02473076
4019.591714 0.98143507 0.02651096
4019.625234 0.99500223 0.02990522
4019.658754 0.93182106 0.02952602
4019.692275 0.94767138 0.02744380
4019.725796 0.97514237 0.02821818
4019.759317 1.00896479 0.02964822
4019.792838 0.98678131 0.02601135
4019.826359 0.99727062 0.02589969
4019.859881 0.96739428 0.02527985
4019.893404 0.97548509 0.02638866
4019.926926 1.01103426 0.02993056
4019.960449 0.97356127 0.02478733
4019.993972 1.02273306 0.02941359
4020.027495 0.98094029 0.02686861
4020.061019 1.02926272 0.03037902
4020.094542 1.02939700 0.02806106
4020.128066 0.94568419 0.03097768
4020.161591 0.93512565 0.03073999
4020.195116 0.98155394 0.03048060
4020.228641 0.97487522 0.02614535
4020.262166 1.01011508 0.02510818
4020.295691 0.98914972 0.03241258
4020.329217 1.01037050 0.02722145
4020.362743 1.01882830 0.02599636
4020.396270 1.03974057 0.02502041
4020.429796 1.02270481 0.02437826
4020.463323 1.00542969 0.02622331
4020.496850 0.99091041 0.02859167
4020.530378 0.96911000 0.02612336
4020.563905 0.94549668 0.02401464
4020.597434 1.00186693 0.02565086
4020.630962 0.94805129 0.02589890
4020.664490 0.96226045 0.02646773
4020.698019 1.02093411 0.03039726
4020.731548 0.98870464 0.02741676
4020.765078 0.97994318 0.02781760
4020.798608 0.96642316 0.02271979
4020.832138 0.91153916 0.02749961
4020.865668 0.96896314 0.02787661
4020.899198 0.98445701 0.02892137
4020.932729 1.01005514 0.02929717
4020.966260 1.01760164 0.02603856
4020.999792 1.01561548 0.02907836
4021.033323 1.01258203 0.02882946
4021.066855 1.02212462 0.02736479
4021.100388 0.97609638 0.02877205
4021.133920 0.97586686 0.02979222
4021.167453 0.94653311 0.02982925
4021.200986 0.99531880 0.02591667
4021.234519 1.00764075 0.02701544
4021.268053 0.98030773 0.02390150
4021.301587 0.98148757 0.02594332
4021.335121 0.93695877 0.02541394
4021.368655 0.98318535 0.02997596
4021.402190 0.95151164 0.02745797
4021.435725 0.96691605 0.02889571
4021.469261 0.97142282 0.02617902
4021.502796 0.96646769 0.02662368
4021.536332 0.93759774 0.02669619
4021.569868 0.98210413 0.03089975
4021.603405 0.96869115 0.02882400
4021.636941 0.95284629 0.02869896
4021.670478 0.94605158 0.02827974
4021.704016 0.99250672 0.02741365
4021.737553 1.03114061 0.02950994
4021.771091 1.00618305 0.02968525
4021.804629 0.98227700 0.02814401
4021.838167 0.90637497 0.02478885
4021.871706 0.98339032 0.02750607
4021.905245 0.92943338 0.02528955
4021.938784 0.93133013 0.02529777
4021.972324 0.96560248 0.02685821
4022.005863 0.98505182 0.02638638
4022.039404 0.99075984 0.02804369
4022.072944 0.92617539 0.02647964
4022.106484 0.94391749 0.02790507
4022.140025 0.95527007 0.02993510
4022.173567 0.97691394 0.02487354
4022.207108 0.95541090 0.02828137
4022.240650 0.90789296 0.03013589
4022.274192 0.96715444 0.02541779
4022.307734 0.98169394 0.02741893
4022.341277 0.98333176 0.02671003
4022.374819 0.96172667 0.02572197
4022.408363 0.95366008 0.02932340
4022.441906 0.93970475 0.02973470
4022.475450 0.93768936 0.02853255
4022.508994 0.87980055 0.02948957
4022.542538 0.93874403 0.02493962
4022.576082 0.94232818 0.02762461
4022.609627 0.95674102 0.02396886
4022.643172 0.94886553 0.02454949
4022.676718 0.91469249 0.02792554
4022.710263 0.87591435 0.02833761
4022.743809 0.94894999 0.02667602
4022.777356 0.94676391 0.02559937
4022.810902 0.96211668 0.02709352
4022.844449 0.93924891 0.02534121
4022.877996 0.94454174 0.02906978
4022.911543 0.91991719 0.02616657
4022.945091 0.94254037 0.02563648
4022.978639 0.91673174 0.02646161
4023.012187 0.91295918 0.02712785
4023.045735 0.94159870 0.02799297
4023.079284 0.94790073 0.02916363
4023.112833 0.91885999 0.02838434
4023.146382 0.89099880 0.02807838
4023.179932 0.93857943 0.02581778
4023.213482 0.93101340 0.02746987
4023.247032 0.89299834 0.02542131
4023.280582 0.89897748 0.02521739
4023.314133 0.92976737 0.02961737
4023.347684 0.87003369 0.02746633
4023.381235 0.88365628 0.03386087
4023.414787 0.91581788 0.02955750
4023.448339 0.94055327 0.02702556
4023.481891 0.95719427 0.03188000
4023.515443 0.94384640 0.03166547
4023.548996 0.86339988 0.02857107
4023.582549 0.87772797 0.02836583
4023.616102 0.94943870 0.02691558
4023.649655 0.93073109 0.02515637
4023.683209 0.90459373 0.02939882
4023.716763 0.89940268 0.03089176
4023.750317 0.90035308 0.02864080
4023.783872 0.88679039 0.02815281
4023.817427 0.89408600 0.02885064
4023.850982 0.89100838 0.02822248
4023.884538 0.84464081 0.03058076
4023.918093 0.87454457 0.02668571
4023.951649 0.87734170 0.02725870
4023.985206 0.87142103 0.02665518
4024.018762 0.88446949 0.02540913
4024.052319 0.92146569 0.02309856
4024.085876 0.88581650 0.02889123
4024.119433 0.89100055 0.02796721
4024.152991 0.82836334 0.02900217
