# Synthetic disentangled spectrum for the MINATO SPAN tutorial.
# Generated from PoWR GAL-OB-Vd3 models 32-40 and 22-42; see provenance.json.
# wavelength_A normalised_flux marginal_flux_error_1sigma
4005.504627 0.99176301 0.00296863
4005.538029 0.98891733 0.00359826
4005.571432 0.98335220 0.00337769
4005.604835 0.98879629 0.00320197
4005.638238 0.99221765 0.00340541
4005.671642 0.99078584 0.00300978
4005.705045 0.99110732 0.00316958
4005.738450 0.98839748 0.00322227
4005.771854 0.98956058 0.00363873
4005.805259 0.98701115 0.00302238
4005.838664 0.98968346 0.00337496
4005.872069 0.99195417 0.00346941
4005.905474 0.98897321 0.00321627
4005.938880 0.98655396 0.00289599
4005.972286 0.99413103 0.00294964
4006.005693 0.99062304 0.00332598
4006.039099 0.99337850 0.00343410
4006.072506 0.99219950 0.00337252
4006.105913 0.99773035 0.00283912
4006.139321 0.99613236 0.00351260
4006.172729 0.99633467 0.00286104
4006.206137 0.99229145 0.00296965
4006.239545 0.99316054 0.00358669
4006.272953 0.99543189 0.00377509
4006.306362 0.99899535 0.00363405
4006.339771 0.99785048 0.00316778
4006.373181 0.99881571 0.00319370
4006.406591 0.99552171 0.00305733
4006.440001 0.99922185 0.00328785
4006.473411 0.99243911 0.00309748
4006.506821 0.98971598 0.00291633
4006.540232 0.99703484 0.00310112
4006.573643 0.99648953 0.00352835
4006.607055 0.99533358 0.00304037
4006.640466 0.99190057 0.00310798
4006.673878 0.98831003 0.00291200
4006.707290 0.99309080 0.00378302
4006.740703 0.98974649 0.00315712
4006.774116 0.99386752 0.00322704
4006.807529 1.00037018 0.00278567
4006.840942 0.99955999 0.00325536
4006.874356 0.99331116 0.00370668
4006.907769 0.99633161 0.00369587
4006.941184 0.99964957 0.00278355
4006.974598 0.99815952 0.00371372
4007.008013 0.99822966 0.00338418
4007.041428 0.99158436 0.00344656
4007.074843 0.99435432 0.00330265
4007.108258 0.98649114 0.00351932
4007.141674 0.99194866 0.00321849
4007.175090 0.99057302 0.00320591
4007.208507 0.99500077 0.00323101
4007.241923 0.99875107 0.00328255
4007.275340 0.99534996 0.00340171
4007.308758 0.99836206 0.00296603
4007.342175 0.99656735 0.00313891
4007.375593 0.99147477 0.00324244
4007.409011 0.99304115 0.00338227
4007.442429 0.99015027 0.00375453
4007.475848 0.99216198 0.00343228
4007.509267 0.99389143 0.00359835
4007.542686 0.99362934 0.00317917
4007.576105 0.99233909 0.00325213
4007.609525 0.98490856 0.00325968
4007.642945 0.99528411 0.00302193
4007.676365 0.98688692 0.00363630
4007.709786 0.98685681 0.00384247
4007.743207 0.98414741 0.00337889
4007.776628 0.98831970 0.00362610
4007.810049 0.98617273 0.00368193
4007.843471 0.98249373 0.00339593
4007.876893 0.98098852 0.00323549
4007.910315 0.98676617 0.00330433
4007.943738 0.98633079 0.00285551
4007.977161 0.98808019 0.00311443
4008.010584 0.98694971 0.00328494
4008.044007 0.98086876 0.00301155
4008.077431 0.97922810 0.00330480
4008.110854 0.97757203 0.00314321
4008.144279 0.97380694 0.00329392
4008.177703 0.97579473 0.00330369
4008.211128 0.97410562 0.00342644
4008.244553 0.97271024 0.00346872
4008.277978 0.96670132 0.00313628
4008.311404 0.96112369 0.00330975
4008.344830 0.95401689 0.00341848
4008.378256 0.95336007 0.00377676
4008.411682 0.95010131 0.00356469
4008.445109 0.95278324 0.00311247
4008.478536 0.94924806 0.00369701
4008.511963 0.94225846 0.00329099
4008.545391 0.94832405 0.00322633
4008.578818 0.94204518 0.00337710
4008.612247 0.93123138 0.00323890
4008.645675 0.92875297 0.00398654
4008.679104 0.92903471 0.00327897
4008.712532 0.92617795 0.00349393
4008.745962 0.92467809 0.00315969
4008.779391 0.91766629 0.00328777
4008.812821 0.91702971 0.00339528
4008.846251 0.92452449 0.00334356
4008.879681 0.92308223 0.00331493
4008.913112 0.91355649 0.00319810
4008.946543 0.91675725 0.00335822
4008.979974 0.91388681 0.00318575
4009.013405 0.91688298 0.00347439
4009.046837 0.91287614 0.00283304
4009.080269 0.90138864 0.00319989
4009.113701 0.90565601 0.00389307
4009.147134 0.90865104 0.00341650
4009.180567 0.90911982 0.00313233
4009.214000 0.90609081 0.00314770
4009.247433 0.91016188 0.00317498
4009.280867 0.90584578 0.00318308
4009.314301 0.90821800 0.00331374
4009.347735 0.90652731 0.00272760
4009.381170 0.91182111 0.00380421
4009.414604 0.91256393 0.00332110
4009.448039 0.91559782 0.00335686
4009.481475 0.91242302 0.00344984
4009.514910 0.90854093 0.00297509
4009.548346 0.91465189 0.00324004
4009.581782 0.92000344 0.00379703
4009.615219 0.91857111 0.00351732
4009.648656 0.92307351 0.00371740
4009.682093 0.92382346 0.00300555
4009.715530 0.91990785 0.00287658
4009.748967 0.92600995 0.00338815
4009.782405 0.92546856 0.00310403
4009.815843 0.92971899 0.00300845
4009.849282 0.93580090 0.00304630
4009.882720 0.93858478 0.00307742
4009.916159 0.93896878 0.00329530
4009.949599 0.93674389 0.00350687
4009.983038 0.94522318 0.00393265
4010.016478 0.94611240 0.00347900
4010.049918 0.94747698 0.00282943
4010.083358 0.95338986 0.00304290
4010.116799 0.95364626 0.00296618
4010.150240 0.96401629 0.00323129
4010.183681 0.96954031 0.00367752
4010.217123 0.96846324 0.00304697
4010.250564 0.96286254 0.00340155
4010.284006 0.96455267 0.00288285
4010.317449 0.96737226 0.00319292
4010.350891 0.96583395 0.00287375
4010.384334 0.97268042 0.00360435
4010.417777 0.97284097 0.00316140
4010.451221 0.98673662 0.00335298
4010.484664 0.98819505 0.00319612
4010.518108 0.98192230 0.00332614
4010.551553 0.98016840 0.00360597
4010.584997 0.98375408 0.00320236
4010.618442 0.98784016 0.00353184
4010.651887 0.98929019 0.00335178
4010.685333 0.98944346 0.00293424
4010.718778 0.98927775 0.00355564
4010.752224 0.98508538 0.00308278
4010.785670 0.98716574 0.00302743
4010.819117 0.99147973 0.00265135
4010.852564 0.99490237 0.00351740
4010.886011 0.99179788 0.00300619
4010.919458 0.99196091 0.00343800
4010.952906 0.99481479 0.00323035
4010.986353 0.99602337 0.00360683
4011.019802 0.99430643 0.00354148
4011.053250 0.99324264 0.00299151
4011.086699 0.98867637 0.00326483
4011.120148 0.99247056 0.00333839
4011.153597 0.99575876 0.00374733
4011.187047 0.99539785 0.00331122
4011.220497 0.99159655 0.00338652
4011.253947 0.99626024 0.00352826
4011.287397 0.99644736 0.00326252
4011.320848 0.99761428 0.00338422
4011.354299 0.99623759 0.00373882
4011.387750 0.98968715 0.00347959
4011.421201 0.99587128 0.00327588
4011.454653 0.99739691 0.00344187
4011.488105 0.99407044 0.00321692
4011.521558 0.99777595 0.00377178
4011.555010 0.99577338 0.00331280
4011.588463 0.99262291 0.00345940
4011.621916 0.98887535 0.00363657
4011.655370 0.99499650 0.00289145
4011.688824 1.00058394 0.00293574
4011.722278 0.99388191 0.00317128
4011.755732 0.99326246 0.00377582
4011.789186 0.99076097 0.00326957
4011.822641 0.99498158 0.00358685
4011.856096 0.99354127 0.00350764
4011.889552 0.98977878 0.00306719
4011.923008 0.99196498 0.00319590
4011.956464 0.99052286 0.00317967
4011.989920 0.99306186 0.00347304
4012.023376 0.99079333 0.00353875
4012.056833 0.99547747 0.00352513
4012.090290 0.99665741 0.00294864
4012.123748 0.99914301 0.00310474
4012.157205 1.00589875 0.00294149
4012.190663 1.00010022 0.00315204
4012.224121 0.99767524 0.00333542
4012.257580 0.99722843 0.00317361
4012.291039 0.99501600 0.00360274
4012.324498 0.99921511 0.00317920
4012.357957 0.99596086 0.00346225
4012.391417 0.99573316 0.00313820
4012.424876 0.99968074 0.00319329
4012.458337 0.99628153 0.00339586
4012.491797 0.99690751 0.00327560
4012.525258 0.99426907 0.00302180
4012.558719 0.99211485 0.00283865
4012.592180 0.99539723 0.00302267
4012.625642 0.99769832 0.00311204
4012.659103 0.99876822 0.00249418
4012.692566 1.00051901 0.00362695
4012.726028 1.00005151 0.00297564
4012.759491 0.99369014 0.00298977
4012.792954 0.99730925 0.00303308
4012.826417 0.99291574 0.00305760
4012.859880 0.99285143 0.00308156
4012.893344 0.99825093 0.00356789
4012.926808 0.99994322 0.00294803
4012.960273 0.99780496 0.00323733
4012.993737 0.99731413 0.00326314
4013.027202 0.99746365 0.00310264
4013.060667 0.99339255 0.00321887
4013.094133 0.99438840 0.00328315
4013.127598 0.99094796 0.00307624
4013.161065 0.99741591 0.00312066
4013.194531 0.99567431 0.00288193
4013.227997 0.99854197 0.00314387
4013.261464 0.99819775 0.00337655
4013.294931 0.99441854 0.00337157
4013.328399 0.99454324 0.00375676
4013.361866 0.99857074 0.00329224
4013.395334 0.99944269 0.00289040
4013.428803 0.99580949 0.00332744
4013.462271 0.98925214 0.00346509
4013.495740 0.98707994 0.00321909
4013.529209 0.99024427 0.00360215
4013.562679 0.99689264 0.00356134
4013.596148 0.99282622 0.00372419
4013.629618 0.99160804 0.00352858
4013.663088 0.99659152 0.00320925
4013.696559 0.99122053 0.00337592
4013.730030 0.99143713 0.00307008
4013.763501 0.98981472 0.00330531
4013.796972 0.99443620 0.00353678
4013.830444 1.00075234 0.00277806
4013.863915 0.99289239 0.00320741
4013.897388 0.99571130 0.00313160
4013.930860 0.99671065 0.00289844
4013.964333 0.99670513 0.00385194
4013.997806 0.99314128 0.00331711
4014.031279 0.98886604 0.00367168
4014.064753 0.98770574 0.00377134
4014.098226 0.98616956 0.00357263
4014.131701 0.98988108 0.00312268
4014.165175 0.98854304 0.00298391
4014.198650 0.99498945 0.00323283
4014.232125 0.99399245 0.00374482
4014.265600 0.99200890 0.00259673
4014.299075 0.98944571 0.00338791
4014.332551 0.99015947 0.00405318
4014.366027 0.98682275 0.00334534
4014.399504 0.99274210 0.00347817
4014.432980 0.99414308 0.00305372
4014.466457 0.99404025 0.00357386
4014.499934 0.99560719 0.00351186
4014.533412 0.98980690 0.00353406
4014.566889 0.99738476 0.00345226
4014.600367 0.99496505 0.00347188
4014.633846 0.99477149 0.00338417
4014.667324 0.99082535 0.00329353
4014.700803 0.99207449 0.00355317
4014.734282 0.99067260 0.00314673
4014.767762 0.99370223 0.00322335
4014.801241 0.99029096 0.00322907
4014.834721 0.99103173 0.00355584
4014.868202 0.98817687 0.00340099
4014.901682 0.99327068 0.00331105
4014.935163 0.99477179 0.00328825
4014.968644 0.98966789 0.00292660
4015.002126 0.99607560 0.00307060
4015.035607 0.99644884 0.00299970
4015.069089 0.99214102 0.00338065
4015.102571 0.99912900 0.00327391
4015.136054 0.99138249 0.00356974
4015.169537 0.98942162 0.00356526
4015.203020 0.99592011 0.00363712
4015.236503 0.98946801 0.00368832
4015.269987 0.99518294 0.00325335
4015.303470 0.99006460 0.00367313
4015.336955 0.99348154 0.00325345
4015.370439 0.99330194 0.00346447
4015.403924 0.98960974 0.00307515
4015.437409 0.99071701 0.00319888
4015.470894 0.99191137 0.00373925
4015.504380 0.99743760 0.00357447
4015.537865 0.99409709 0.00329308
4015.571352 0.99209575 0.00360397
4015.604838 0.99691834 0.00335514
4015.638325 0.99364069 0.00323663
4015.671812 0.99225937 0.00340938
4015.705299 0.99490028 0.00314991
4015.738786 0.99089359 0.00296718
4015.772274 0.99069686 0.00333177
4015.805762 0.99582203 0.00325338
4015.839251 0.99686340 0.00336016
4015.872739 0.99443079 0.00331443
4015.906228 0.99268993 0.00338446
4015.939717 0.99670661 0.00288320
4015.973207 0.99519336 0.00327299
4016.006697 0.99670512 0.00351423
4016.040187 0.99649492 0.00370705
4016.073677 0.99549924 0.00309194
4016.107168 0.99213923 0.00303044
4016.140658 0.99647413 0.00350672
4016.174150 0.99513374 0.00296133
4016.207641 0.99923640 0.00328584
4016.241133 0.99223937 0.00323706
4016.274625 0.99243150 0.00321691
4016.308117 0.99241409 0.00279306
4016.341609 0.99303109 0.00331682
4016.375102 0.99460361 0.00290920
4016.408595 0.99840106 0.00262805
4016.442089 0.99546420 0.00334160
4016.475582 0.99518810 0.00337321
4016.509076 0.99150418 0.00364358
4016.542571 0.99179205 0.00312983
4016.576065 0.98934962 0.00354024
4016.609560 0.99298691 0.00311845
4016.643055 0.99362772 0.00317472
4016.676550 0.99347470 0.00315390
4016.710046 0.99974805 0.00382700
4016.743542 0.99386433 0.00350132
4016.777038 0.99779878 0.00351942
4016.810534 0.99877292 0.00304698
4016.844031 1.00083271 0.00328127
4016.877528 1.00196183 0.00323267
4016.911025 0.99769702 0.00303420
4016.944523 0.99482861 0.00326685
4016.978021 0.99334800 0.00358857
4017.011519 0.99391379 0.00352591
4017.045017 0.99320833 0.00305733
4017.078516 0.99162743 0.00293945
4017.112015 0.99778949 0.00327514
4017.145514 0.99356848 0.00324343
4017.179014 0.99748043 0.00349147
4017.212514 0.99351097 0.00320097
4017.246014 1.00196483 0.00339284
4017.279514 1.00142884 0.00278502
4017.313015 0.99176966 0.00288354
4017.346516 0.99238055 0.00314151
4017.380017 0.98968389 0.00327569
4017.413518 0.98944590 0.00351612
4017.447020 0.99453552 0.00304750
4017.480522 0.99710728 0.00321858
4017.514024 0.99445139 0.00306358
4017.547527 0.99554694 0.00334124
4017.581030 0.99164858 0.00319990
4017.614533 0.98890872 0.00334843
4017.648037 0.99009492 0.00343777
4017.681540 0.98886875 0.00306627
4017.715044 0.98983240 0.00315386
4017.748549 0.99049451 0.00303463
4017.782053 0.98850412 0.00331080
4017.815558 0.99438033 0.00339884
4017.849063 0.99748296 0.00343918
4017.882568 0.99844994 0.00332217
4017.916074 0.99150097 0.00352853
4017.949580 0.99977347 0.00288307
4017.983086 1.00173741 0.00315500
4018.016593 0.99899786 0.00332302
4018.050100 0.99538980 0.00323946
4018.083607 0.99474544 0.00334004
4018.117114 0.99727590 0.00324753
4018.150622 0.99688966 0.00291793
4018.184130 0.99820902 0.00321150
4018.217638 0.99502503 0.00370586
4018.251146 0.99276318 0.00301723
4018.284655 0.99064082 0.00292439
4018.318164 0.98875515 0.00336840
4018.351673 0.99113076 0.00354675
4018.385183 0.99351083 0.00290174
4018.418693 0.99182547 0.00314306
4018.452203 0.99269080 0.00399019
4018.485713 0.99515773 0.00346334
4018.519224 0.99438416 0.00360679
4018.552735 0.98591330 0.00383781
4018.586246 0.99061849 0.00329484
4018.619758 0.99249156 0.00311056
4018.653270 0.99715274 0.00302264
4018.686782 0.99088069 0.00308945
4018.720294 0.99751507 0.00294266
4018.753807 0.99163849 0.00297587
4018.787320 0.99340948 0.00319924
4018.820833 0.99014391 0.00357045
4018.854346 0.99078020 0.00352180
4018.887860 0.99271377 0.00358228
4018.921374 0.99113486 0.00371804
4018.954889 0.98910697 0.00330845
4018.988403 0.98974575 0.00320070
4019.021918 0.98883600 0.00382515
4019.055433 0.98852617 0.00318966
4019.088949 0.98636223 0.00327866
4019.122464 0.98887880 0.00325511
4019.155981 0.99423199 0.00309142
4019.189497 0.99672123 0.00339317
4019.223013 0.99435464 0.00318300
4019.256530 0.98903221 0.00352330
4019.290047 0.97929327 0.00313367
4019.323565 0.98153320 0.00269257
4019.357082 0.98924761 0.00319673
4019.390600 0.98941065 0.00313970
4019.424119 0.98736135 0.00296334
4019.457637 0.98878205 0.00331561
4019.491156 0.99233547 0.00304150
4019.524675 0.99434026 0.00362609
4019.558194 0.99505533 0.00344829
4019.591714 0.99494136 0.00333816
4019.625234 0.98863321 0.00310263
4019.658754 0.98831792 0.00310942
4019.692275 0.98483212 0.00332584
4019.725796 0.98282992 0.00327373
4019.759317 0.99093656 0.00372946
4019.792838 0.98444770 0.00339635
4019.826359 0.99199289 0.00346716
4019.859881 0.98842622 0.00281140
4019.893404 0.98840339 0.00324005
4019.926926 0.98585195 0.00296179
4019.960449 0.98246029 0.00345472
4019.993972 0.98681669 0.00283714
4020.027495 0.98874132 0.00290648
4020.061019 0.98739761 0.00337879
4020.094542 0.98589756 0.00343150
4020.128066 0.98605794 0.00341373
4020.161591 0.98872472 0.00287696
4020.195116 0.98507948 0.00335550
4020.228641 0.98736652 0.00334275
4020.262166 0.98424871 0.00335430
4020.295691 0.98024214 0.00291466
4020.329217 0.98679543 0.00343605
4020.362743 0.98507598 0.00334699
4020.396270 0.98501910 0.00342989
4020.429796 0.98663473 0.00367005
4020.463323 0.98827076 0.00318713
4020.496850 0.98285500 0.00285508
4020.530378 0.98523630 0.00308650
4020.563905 0.98281869 0.00302712
4020.597434 0.98472546 0.00346415
4020.630962 0.98893587 0.00354665
4020.664490 0.98350818 0.00335347
4020.698019 0.98394410 0.00383153
4020.731548 0.98419505 0.00335460
4020.765078 0.98248309 0.00293265
4020.798608 0.98155878 0.00304848
4020.832138 0.98878346 0.00333498
4020.865668 0.98667043 0.00385787
4020.899198 0.98192272 0.00339673
4020.932729 0.98279537 0.00347522
4020.966260 0.98667052 0.00341253
4020.999792 0.98250668 0.00303176
4021.033323 0.97917543 0.00297608
4021.066855 0.97772812 0.00349510
4021.100388 0.98282124 0.00332097
4021.133920 0.98153379 0.00344837
4021.167453 0.98295344 0.00358445
4021.200986 0.98844879 0.00324715
4021.234519 0.98334859 0.00296068
4021.268053 0.98250404 0.00343962
4021.301587 0.97869604 0.00302895
4021.335121 0.97978305 0.00293280
4021.368655 0.97595874 0.00305970
4021.402190 0.97702478 0.00339087
4021.435725 0.98154034 0.00311584
4021.469261 0.97953453 0.00360021
4021.502796 0.97582787 0.00316628
4021.536332 0.97812677 0.00338729
4021.569868 0.98049560 0.00330265
4021.603405 0.97871154 0.00290394
4021.636941 0.98460774 0.00288266
4021.670478 0.98370338 0.00307738
4021.704016 0.97670845 0.00300799
4021.737553 0.97847894 0.00338159
4021.771091 0.98167179 0.00309989
4021.804629 0.98026341 0.00332391
4021.838167 0.97827123 0.00295879
4021.871706 0.97509238 0.00335353
4021.905245 0.96995932 0.00287511
4021.938784 0.97438065 0.00271663
4021.972324 0.97282444 0.00316509
4022.005863 0.97876951 0.00327388
4022.039404 0.97453474 0.00301037
4022.072944 0.97108278 0.00345612
4022.106484 0.96925236 0.00341908
4022.140025 0.97345288 0.00309366
4022.173567 0.97475373 0.00389759
4022.207108 0.97759809 0.00368452
4022.240650 0.97023405 0.00326757
4022.274192 0.97431981 0.00303184
4022.307734 0.97167356 0.00313961
4022.341277 0.97577897 0.00335296
4022.374819 0.97286965 0.00310325
4022.408363 0.97723223 0.00339537
4022.441906 0.97113797 0.00312838
4022.475450 0.96872638 0.00296189
4022.508994 0.97009847 0.00322692
4022.542538 0.97423015 0.00296745
4022.576082 0.97500343 0.00322047
4022.609627 0.97035196 0.00326549
4022.643172 0.96571322 0.00378943
4022.676718 0.97051175 0.00394708
4022.710263 0.96811479 0.00323574
4022.743809 0.96646357 0.00368619
4022.777356 0.96392349 0.00317739
4022.810902 0.96426526 0.00345633
4022.844449 0.96117631 0.00316048
4022.877996 0.96688367 0.00333266
4022.911543 0.96603295 0.00307942
4022.945091 0.95827382 0.00333379
4022.978639 0.96198217 0.00329798
4023.012187 0.95994761 0.00321058
4023.045735 0.95435789 0.00322171
4023.079284 0.95084876 0.00330865
4023.112833 0.95602208 0.00315340
4023.146382 0.95837602 0.00347128
4023.179932 0.95571457 0.00369154
4023.213482 0.95956788 0.00391230
4023.247032 0.95486222 0.00322060
4023.280582 0.95595374 0.00289409
4023.314133 0.95846178 0.00334979
4023.347684 0.95235365 0.00350197
4023.381235 0.94811211 0.00337441
4023.414787 0.94710541 0.00260138
4023.448339 0.94915812 0.00324251
4023.481891 0.94538047 0.00336170
4023.515443 0.95213214 0.00343439
4023.548996 0.95224067 0.00345448
4023.582549 0.95358537 0.00353655
4023.616102 0.94773683 0.00333904
4023.649655 0.94211554 0.00335618
4023.683209 0.94219731 0.00334154
4023.716763 0.94490888 0.00324888
4023.750317 0.94479508 0.00332278
4023.783872 0.94211764 0.00336026
4023.817427 0.94381411 0.00336861
4023.850982 0.94006022 0.00348879
4023.884538 0.93532327 0.00336003
4023.918093 0.94063369 0.00312691
4023.951649 0.93692269 0.00311374
4023.985206 0.94053786 0.00322599
4024.018762 0.93833975 0.00320378
4024.052319 0.93267505 0.00324152
4024.085876 0.93719286 0.00312034
4024.119433 0.93503585 0.00315987
4024.152991 0.93551223 0.00319999
